doenca,termo,geo,max_correlation,lag,p_value
casos_dengue,Dor de garganta,SC,0.196972937457087,-6,0.00192261518928571
casos_dengue,Dor de garganta,SE,0.386310722173074,20,1.1749352601953e-09
casos_dengue,Dor de garganta,SP,0.136619966547298,-6,0.0314372774101672
casos_dengue,Dor de garganta,TO,0.573670628608004,-3,0
casos_dengue,Dor no peito,AC,0.376100811787272,-8,3.16425774471441e-09
casos_dengue,Dor no peito,AL,-0.266025103321605,-20,2.79733039767471e-05
casos_dengue,Dor no peito,AM,0.134956928054888,-16,0.0335612690464517
casos_dengue,Dor no peito,AP,-0.00323469777284639,20,0.959373274529657
casos_dengue,Dor no peito,BA,-0.0272806756626916,-20,0.667474625277339
casos_dengue,Dor no peito,Brasil,-0.13933553002606,-20,0.027900856379885
casos_dengue,Dor no peito,CE,0.191120152895098,3,0.00261451460575524
casos_dengue,Dor no peito,DF,-0.151518827148013,-20,0.0170271534941051
casos_dengue,Dor no peito,ES,0.499233831046797,-15,3.77475828372553e-15
casos_dengue,Dor no peito,GO,-0.190521300111523,-20,0.0026968509336176
casos_dengue,Dor no peito,MA,-0.170068284169858,-12,0.0074010604632031
casos_dengue,Dor no peito,MG,-0.167189837153606,-20,0.00846572283944735
casos_dengue,Dor no peito,MS,0.187651820965632,-19,0.00312523314782709
casos_dengue,Dor no peito,MT,0.0690553456904755,-20,0.276822669293992
casos_dengue,Dor no peito,PA,-0.168183246934395,-13,0.00808373112797378
casos_dengue,Dor no peito,PB,-0.158283790816011,9,0.0126791751525399
casos_dengue,Dor no peito,PE,0.269165903124445,2,2.24688837389131e-05
casos_dengue,Dor no peito,PI,-0.24968080002401,-20,8.42500681319525e-05
casos_dengue,Dor no peito,PR,-0.017613992739837,-20,0.781484164158894
casos_dengue,Dor no peito,RJ,-0.162702909666765,-20,0.0103997032901773
casos_dengue,Dor no peito,RN,-0.214736490316859,-20,0.00072045685707578
casos_dengue,Dor no peito,RO,-0.241192924662671,-19,0.00014568605749643
casos_dengue,Dor no peito,RR,0.237322842112659,-20,0.000185959723602691
casos_dengue,Dor no peito,RS,-0.150168052051243,-20,0.0180374309106945
casos_dengue,Dor no peito,SC,-0.147364786188251,-20,0.0203028801341423
casos_dengue,Dor no peito,SE,-0.23344031827305,-20,0.000236713726248672
casos_dengue,Dor no peito,SP,-0.0843892467245868,-20,0.1838601156408
casos_dengue,Dor no peito,TO,-0.166419482880622,20,0.00877297204879901
casos_dengue,Dor retro-orbital,AC,0.167374027345854,7,0.00839370084017865
casos_dengue,Dor retro-orbital,AL,0.18025746494814,-8,0.00452980918354351
casos_dengue,Dor retro-orbital,AM,0.0643794533685534,-11,0.310654979165684
casos_dengue,Dor retro-orbital,AP,0.313316617353801,2,8.05149827920459e-07
casos_dengue,Dor retro-orbital,BA,0.133598591729563,-3,0.0353860606366601
casos_dengue,Dor retro-orbital,Brasil,0.437094326161517,-1,5.30264721021467e-12
casos_dengue,Dor retro-orbital,CE,0.228080867135213,1,0.000328375266532399
casos_dengue,Dor retro-orbital,DF,0.0714036331234128,0,0.260815582017088
casos_dengue,Dor retro-orbital,ES,0.107835416568957,-16,0.0894711831198123
casos_dengue,Dor retro-orbital,GO,0.298793572539483,-2,2.53361368085514e-06
casos_dengue,Dor retro-orbital,MA,0.243483788031153,-2,0.000125878065022844
casos_dengue,Dor retro-orbital,MG,0.461643115009302,0,3.59490215373626e-13
casos_dengue,Dor retro-orbital,MS,0.0489128036581225,-20,0.441134053395913
casos_dengue,Dor retro-orbital,MT,0.157272722558243,6,0.0132590933736088
casos_dengue,Dor retro-orbital,PA,0.214802666379392,-6,0.000717728712334997
casos_dengue,Dor retro-orbital,PB,0.140708388759178,12,0.0266998639593041
casos_dengue,Dor retro-orbital,PE,0.0395078949027322,4,0.533829464966117
casos_dengue,Dor retro-orbital,PI,0.183457827265803,-9,0.0038635017937787
casos_dengue,Dor retro-orbital,PR,0.30014269104985,-2,2.28252143741337e-06
casos_dengue,Dor retro-orbital,RJ,0.279452860338437,0,1.07838559786355e-05
casos_dengue,Dor retro-orbital,RN,0.200412663393081,-20,0.00159893055913951
casos_dengue,Dor retro-orbital,RO,0.0684203561863026,19,0.281263716919181
casos_dengue,Dor retro-orbital,RR,0.291395617674544,0,4.45581884300772e-06
casos_dengue,Dor retro-orbital,RS,0.238883048260151,-1,0.000168604540824235
casos_dengue,Dor retro-orbital,SC,0.280351000076923,-1,1.0102308202864e-05
casos_dengue,Dor retro-orbital,SE,0.178025657796579,-18,0.00505432594164601
casos_dengue,Dor retro-orbital,SP,0.468374322970996,-1,1.63202784619898e-13
casos_dengue,Dor retro-orbital,TO,0.106027043293659,-10,0.0949756561685209
casos_dengue,Erupção cutânea,AC,0.212007423739343,1,0.000841725504512558
casos_dengue,Erupção cutânea,AL,0.490674189795163,-1,1.11022302462516e-14
casos_dengue,Erupção cutânea,AM,0.226336322045934,3,0.000364761803024916
casos_dengue,Erupção cutânea,AP,0.2572061619002,1,5.11112173720019e-05
casos_dengue,Erupção cutânea,BA,0.478997589884578,1,4.57411886145565e-14
casos_dengue,Erupção cutânea,Brasil,0.700818092659733,3,0
casos_dengue,Erupção cutânea,CE,0.364889913027744,2,9.12216702175783e-09
casos_dengue,Erupção cutânea,DF,0.695645517606767,1,0
casos_dengue,Erupção cutânea,ES,0.00882711082226385,20,0.889442657638446
casos_dengue,Erupção cutânea,GO,0.691910332773293,3,0
casos_dengue,Erupção cutânea,MA,0.491682657745589,-2,9.76996261670138e-15
casos_dengue,Erupção cutânea,MG,0.836473479972744,1,0
casos_dengue,Erupção cutânea,MS,0.481196900304931,3,3.50830475781549e-14
casos_dengue,Erupção cutânea,MT,0.553579803594001,3,0
casos_dengue,Erupção cutânea,PA,0.506637260621275,0,1.55431223447522e-15
casos_dengue,Erupção cutânea,PB,0.436903158208486,3,5.97033533722424e-12
casos_dengue,Erupção cutânea,PE,0.283563620865458,2,7.98579577732106e-06
casos_dengue,Erupção cutânea,PI,0.580893577046021,1,0
