SE_SIN_PRI,casos_dengue,casos_chik,UF,casos_arbo,casos_srag,casos_covid,casos_influenza,casos_outros_srag,casos_na_srag
2014-01-05,91,0,PB,91,,,,,
2014-01-05,62,0,PE,62,,,,,
2014-01-05,118,0,AL,118,,,,,
2014-01-05,10,0,SE,10,,,,,
2014-01-05,148,0,BA,148,,,,,
2014-01-05,795,0,MG,795,,,,,
2014-01-05,582,0,ES,582,,,,,
2014-01-05,368,0,RJ,368,,,,,
2014-01-05,412,0,SP,412,,,,,
2014-01-05,297,0,PR,297,,,,,
2014-01-05,2,0,SC,2,,,,,
2014-01-05,6,0,RS,6,,,,,
2014-01-05,79,0,MS,79,,,,,
2014-01-05,218,0,MT,218,,,,,
2014-01-05,1690,0,GO,1690,,,,,
2014-01-05,144,0,DF,144,,,,,
2014-01-12,39,0,RO,39,,,,,
2014-01-12,36,0,AC,36,,,,,
2014-01-12,236,0,AM,236,,,,,
2014-01-12,21,0,RR,21,,,,,
2014-01-12,123,0,PA,123,,,,,
2014-01-12,5,0,AP,5,,,,,
2014-01-12,129,0,TO,129,,,,,
2014-01-12,24,0,MA,24,,,,,
2014-01-12,64,0,PI,64,,,,,
2014-01-12,256,0,CE,256,,,,,
2014-01-12,112,0,RN,112,,,,,
2014-01-12,72,0,PB,72,,,,,
2014-01-12,52,0,PE,52,,,,,
2014-01-12,157,0,AL,157,,,,,
2014-01-12,3,0,SE,3,,,,,
2014-01-12,174,0,BA,174,,,,,
2014-01-12,973,0,MG,973,,,,,
2014-01-12,716,0,ES,716,,,,,
2014-01-12,363,0,RJ,363,,,,,
2014-01-12,607,0,SP,607,,,,,
2014-01-12,312,0,PR,312,,,,,
2014-01-12,4,0,SC,4,,,,,
2014-01-12,2,0,RS,2,,,,,
2014-01-12,96,0,MS,96,,,,,
2014-01-12,230,0,MT,230,,,,,
2014-01-12,1861,0,GO,1861,,,,,
2014-01-12,200,0,DF,200,,,,,
2014-01-19,41,0,RO,41,,,,,
2014-01-19,40,0,AC,40,,,,,
2014-01-19,263,0,AM,263,,,,,
2014-01-19,13,0,RR,13,,,,,
2014-01-19,163,0,PA,163,,,,,
2014-01-19,2,0,AP,2,,,,,
2014-01-19,146,0,TO,146,,,,,
2014-01-19,19,0,MA,19,,,,,
2014-01-19,59,0,PI,59,,,,,
2014-01-19,395,0,CE,395,,,,,
2014-01-19,132,0,RN,132,,,,,
2014-01-19,84,0,PB,84,,,,,
2014-01-19,95,0,PE,95,,,,,
2014-01-19,162,0,AL,162,,,,,
2014-01-19,14,0,SE,14,,,,,
2014-01-19,225,0,BA,225,,,,,
2014-01-19,1256,0,MG,1256,,,,,
2014-01-19,653,0,ES,653,,,,,
2014-01-19,323,0,RJ,323,,,,,
2014-01-19,818,0,SP,818,,,,,
2014-01-19,332,0,PR,332,,,,,
2014-01-19,2,0,SC,2,,,,,
2014-01-19,2,0,RS,2,,,,,
2014-01-19,122,0,MS,122,,,,,
2014-01-19,270,0,MT,270,,,,,
2014-01-19,2429,0,GO,2429,,,,,
2014-01-19,217,0,DF,217,,,,,
2014-01-26,54,0,RO,54,,,,,
2014-01-26,23,0,AC,23,,,,,
2014-01-26,252,0,AM,252,,,,,
2014-01-26,16,0,RR,16,,,,,
2014-01-26,152,0,PA,152,,,,,
2014-01-26,8,0,AP,8,,,,,
2014-01-26,120,0,TO,120,,,,,
2014-01-26,43,0,MA,43,,,,,
2014-01-26,69,0,PI,69,,,,,
2014-01-26,382,0,CE,382,,,,,
2014-01-26,178,0,RN,178,,,,,
2014-01-26,84,0,PB,84,,,,,
2014-01-26,114,0,PE,114,,,,,
2014-01-26,115,0,AL,115,,,,,
2014-01-26,10,0,SE,10,,,,,
2014-01-26,232,0,BA,232,,,,,
2014-01-26,1550,0,MG,1550,,,,,
2014-01-26,545,0,ES,545,,,,,
2014-01-26,256,0,RJ,256,,,,,
2014-01-26,1262,0,SP,1262,,,,,
2014-01-26,533,0,PR,533,,,,,
2014-01-26,0,0,SC,0,,,,,
2014-01-26,8,0,RS,8,,,,,
2014-01-26,150,0,MS,150,,,,,
2014-01-26,233,0,MT,233,,,,,
2014-01-26,2807,0,GO,2807,,,,,
2014-01-26,221,0,DF,221,,,,,
2014-02-02,71,0,RO,71,,,,,
2014-02-02,27,0,AC,27,,,,,
2014-02-02,205,0,AM,205,,,,,
2014-02-02,15,0,RR,15,,,,,
2014-02-02,138,0,PA,138,,,,,
2014-02-02,7,0,AP,7,,,,,
2014-02-02,123,0,TO,123,,,,,
2014-02-02,59,0,MA,59,,,,,
2014-02-02,71,0,PI,71,,,,,
2014-02-02,398,0,CE,398,,,,,
2014-02-02,244,0,RN,244,,,,,
2014-02-02,121,0,PB,121,,,,,
2014-02-02,118,0,PE,118,,,,,
2014-02-02,178,0,AL,178,,,,,
2014-02-02,12,0,SE,12,,,,,
2014-02-02,263,0,BA,263,,,,,
2014-02-02,1932,0,MG,1932,,,,,
2014-02-02,505,0,ES,505,,,,,
2014-02-02,272,0,RJ,272,,,,,
2014-02-02,1775,0,SP,1775,,,,,
2014-02-02,616,0,PR,616,,,,,
2014-02-02,1,0,SC,1,,,,,
2014-02-02,4,0,RS,4,,,,,
2014-02-02,144,0,MS,144,,,,,
2014-02-02,289,0,MT,289,,,,,
2014-02-02,2851,0,GO,2851,,,,,
2014-02-02,346,0,DF,346,,,,,
2014-02-09,65,0,RO,65,,,,,
2014-02-09,44,0,AC,44,,,,,
2014-02-09,227,0,AM,227,,,,,
2014-02-09,16,0,RR,16,,,,,
2014-02-09,164,0,PA,164,,,,,
2014-02-09,6,0,AP,6,,,,,
2014-02-09,139,0,TO,139,,,,,
2014-02-09,55,0,MA,55,,,,,
2014-02-09,88,0,PI,88,,,,,
2014-02-09,428,0,CE,428,,,,,
2014-02-09,267,0,RN,267,,,,,
2014-02-09,116,0,PB,116,,,,,
2014-02-09,112,0,PE,112,,,,,
2014-02-09,177,0,AL,177,,,,,
2014-02-09,13,0,SE,13,,,,,
2014-02-09,260,0,BA,260,,,,,
2014-02-09,2277,0,MG,2277,,,,,
2014-02-09,525,0,ES,525,,,,,
2014-02-09,235,0,RJ,235,,,,,
2014-02-09,3002,0,SP,3002,,,,,
2014-02-09,743,0,PR,743,,,,,
2014-02-09,2,0,SC,2,,,,,
2014-02-09,21,0,RS,21,,,,,
2014-02-09,173,0,MS,173,,,,,
2014-02-09,306,0,MT,306,,,,,
2014-02-09,3034,0,GO,3034,,,,,
2014-02-09,309,0,DF,309,,,,,
2014-02-16,57,0,RO,57,,,,,
2014-02-16,34,0,AC,34,,,,,
2014-02-16,273,0,AM,273,,,,,
2014-02-16,8,0,RR,8,,,,,
2014-02-16,174,0,PA,174,,,,,
2014-02-16,4,0,AP,4,,,,,
2014-02-16,127,0,TO,127,,,,,
2014-02-16,81,0,MA,81,,,,,
2014-02-16,78,0,PI,78,,,,,
2014-02-16,352,0,CE,352,,,,,
2014-02-16,256,0,RN,256,,,,,
2014-02-16,105,0,PB,105,,,,,
2014-02-16,134,0,PE,134,,,,,
2014-02-16,144,0,AL,144,,,,,
2014-02-16,8,0,SE,8,,,,,
2014-02-16,282,0,BA,282,,,,,
2014-02-16,2299,0,MG,2299,,,,,
2014-02-16,561,0,ES,561,,,,,
2014-02-16,226,0,RJ,226,,,,,
2014-02-16,3660,0,SP,3660,,,,,
2014-02-16,812,0,PR,812,,,,,
2014-02-16,3,0,SC,3,,,,,
2014-02-16,8,0,RS,8,,,,,
2014-02-16,158,0,MS,158,,,,,
2014-02-16,328,0,MT,328,,,,,
2014-02-16,3037,0,GO,3037,,,,,
2014-02-16,292,0,DF,292,,,,,
2014-02-23,57,0,RO,57,,,,,
2014-02-23,36,0,AC,36,,,,,
2014-02-23,257,0,AM,257,,,,,
2014-02-23,8,0,RR,8,,,,,
2014-02-23,137,0,PA,137,,,,,
2014-02-23,4,0,AP,4,,,,,
2014-02-23,106,0,TO,106,,,,,
2014-02-23,70,0,MA,70,,,,,
2014-02-23,81,0,PI,81,,,,,
2014-02-23,243,0,CE,243,,,,,
2014-02-23,168,0,RN,168,,,,,
2014-02-23,87,0,PB,87,,,,,
2014-02-23,122,0,PE,122,,,,,
2014-02-23,171,0,AL,171,,,,,
2014-02-23,15,0,SE,15,,,,,
2014-02-23,211,0,BA,211,,,,,
2014-02-23,2053,0,MG,2053,,,,,
2014-02-23,445,0,ES,445,,,,,
2014-02-23,166,0,RJ,166,,,,,
2014-02-23,3712,0,SP,3712,,,,,
2014-02-23,817,0,PR,817,,,,,
2014-02-23,0,0,SC,0,,,,,
2014-02-23,2,0,RS,2,,,,,
2014-02-23,105,0,MS,105,,,,,
2014-02-23,266,0,MT,266,,,,,
2014-02-23,2513,0,GO,2513,,,,,
2014-02-23,294,0,DF,294,,,,,
2014-03-02,61,0,RO,61,,,,,
2014-03-02,36,0,AC,36,,,,,
2014-03-02,211,0,AM,211,,,,,
2014-03-02,14,0,RR,14,,,,,
2014-03-02,165,0,PA,165,,,,,
2014-03-02,12,0,AP,12,,,,,
2014-03-02,122,0,TO,122,,,,,
2014-03-02,63,0,MA,63,,,,,
2014-03-02,94,0,PI,94,,,,,
2014-03-02,335,0,CE,335,,,,,
2014-03-02,195,0,RN,195,,,,,
2014-03-02,95,0,PB,95,,,,,
2014-03-02,146,0,PE,146,,,,,
2014-03-02,147,0,AL,147,,,,,
2014-03-02,19,0,SE,19,,,,,
2014-03-02,236,0,BA,236,,,,,
2014-03-02,2115,0,MG,2115,,,,,
2014-03-02,518,0,ES,518,,,,,
2014-03-02,179,0,RJ,179,,,,,
2014-03-02,4641,0,SP,4641,,,,,
2014-03-02,854,0,PR,854,,,,,
2014-03-02,2,0,SC,2,,,,,
2014-03-02,12,0,RS,12,,,,,
2014-03-02,76,0,MS,76,,,,,
2014-03-02,241,0,MT,241,,,,,
2014-03-02,2481,0,GO,2481,,,,,
2014-03-02,328,0,DF,328,,,,,
2014-03-09,59,0,RO,59,,,,,
2014-03-09,44,0,AC,44,,,,,
2014-03-09,300,0,AM,300,,,,,
2014-03-09,14,0,RR,14,,,,,
2014-03-09,150,0,PA,150,,,,,
2014-03-09,11,0,AP,11,,,,,
2014-03-09,129,0,TO,129,,,,,
2014-03-09,68,0,MA,68,,,,,
2014-03-09,80,0,PI,80,,,,,
2014-03-09,366,0,CE,366,,,,,
2014-03-09,234,0,RN,234,,,,,
2014-03-09,140,0,PB,140,,,,,
2014-03-09,157,0,PE,157,,,,,
2014-03-09,193,0,AL,193,,,,,
2014-03-09,19,0,SE,19,,,,,
2014-03-09,366,0,BA,366,,,,,
2014-03-09,2263,0,MG,2263,,,,,
2014-03-09,527,0,ES,527,,,,,
2014-03-09,195,0,RJ,195,,,,,
2014-03-09,6125,0,SP,6125,,,,,
2014-03-09,1014,0,PR,1014,,,,,
2014-03-09,0,0,SC,0,,,,,
2014-03-09,8,0,RS,8,,,,,
2014-03-09,109,0,MS,109,,,,,
2014-03-09,282,0,MT,282,,,,,
2014-03-09,2884,0,GO,2884,,,,,
2014-03-09,389,0,DF,389,,,,,
2014-03-16,53,0,RO,53,,,,,
2014-03-16,68,0,AC,68,,,,,
2014-03-16,243,0,AM,243,,,,,
2014-03-16,15,0,RR,15,,,,,
2014-03-16,191,0,PA,191,,,,,
2014-03-16,16,0,AP,16,,,,,
2014-03-16,118,0,TO,118,,,,,
2014-03-16,94,0,MA,94,,,,,
2014-03-16,112,0,PI,112,,,,,
2014-03-16,402,0,CE,402,,,,,
2014-03-16,209,0,RN,209,,,,,
2014-03-16,115,0,PB,115,,,,,
2014-03-16,240,0,PE,240,,,,,
2014-03-16,206,0,AL,206,,,,,
2014-03-16,30,0,SE,30,,,,,
2014-03-16,407,0,BA,407,,,,,
2014-03-16,2736,0,MG,2736,,,,,
2014-03-16,554,0,ES,554,,,,,
2014-03-16,185,0,RJ,185,,,,,
2014-03-16,8695,0,SP,8695,,,,,
2014-03-16,1207,0,PR,1207,,,,,
2014-03-16,3,0,SC,3,,,,,
2014-03-16,5,0,RS,5,,,,,
2014-03-16,115,0,MS,115,,,,,
2014-03-16,279,0,MT,279,,,,,
2014-03-16,3340,0,GO,3340,,,,,
2014-03-16,355,0,DF,355,,,,,
2014-03-23,54,0,RO,54,,,,,
2014-03-23,59,0,AC,59,,,,,
2014-03-23,284,0,AM,284,,,,,
2014-03-23,18,0,RR,18,,,,,
2014-03-23,156,0,PA,156,,,,,
2014-03-23,42,0,AP,42,,,,,
2014-03-23,97,0,TO,97,,,,,
2014-03-23,94,0,MA,94,,,,,
2014-03-23,109,0,PI,109,,,,,
2014-03-23,360,0,CE,360,,,,,
2014-03-23,303,0,RN,303,,,,,
2014-03-23,116,0,PB,116,,,,,
2014-03-23,262,0,PE,262,,,,,
2014-03-23,251,0,AL,251,,,,,
2014-03-23,44,0,SE,44,,,,,
2014-03-23,470,0,BA,470,,,,,
2014-03-23,3032,0,MG,3032,,,,,
2014-03-23,511,0,ES,511,,,,,
2014-03-23,206,0,RJ,206,,,,,
2014-03-23,12767,0,SP,12767,,,,,
2014-03-23,1355,0,PR,1355,,,,,
2014-03-23,4,0,SC,4,,,,,
2014-03-23,7,0,RS,7,,,,,
2014-03-23,130,0,MS,130,,,,,
2014-03-23,233,0,MT,233,,,,,
2014-03-23,3532,0,GO,3532,,,,,
2014-03-23,403,0,DF,403,,,,,
2014-03-30,64,0,RO,64,,,,,
2014-03-30,79,0,AC,79,,,,,
2014-03-30,214,0,AM,214,,,,,
2014-03-30,21,0,RR,21,,,,,
2014-03-30,175,0,PA,175,,,,,
2014-03-30,70,0,AP,70,,,,,
2014-03-30,81,0,TO,81,,,,,
2014-03-30,89,0,MA,89,,,,,
2014-03-30,185,0,PI,185,,,,,
2014-03-30,527,0,CE,527,,,,,
2014-03-30,286,0,RN,286,,,,,
2014-03-30,173,0,PB,173,,,,,
2014-03-30,316,0,PE,316,,,,,
2014-03-30,203,0,AL,203,,,,,
2014-03-30,42,0,SE,42,,,,,
2014-03-30,570,0,BA,570,,,,,
2014-03-30,3100,0,MG,3100,,,,,
2014-03-30,528,0,ES,528,,,,,
2014-03-30,201,0,RJ,201,,,,,
2014-03-30,15609,0,SP,15609,,,,,
2014-03-30,1391,0,PR,1391,,,,,
2014-03-30,5,0,SC,5,,,,,
2014-03-30,4,0,RS,4,,,,,
2014-03-30,121,0,MS,121,,,,,
2014-03-30,259,0,MT,259,,,,,
2014-03-30,3526,0,GO,3526,,,,,
2014-03-30,379,0,DF,379,,,,,
2014-04-06,48,0,RO,48,,,,,
2014-04-06,64,0,AC,64,,,,,
2014-04-06,235,0,AM,235,,,,,
2014-04-06,12,0,RR,12,,,,,
2014-04-06,134,0,PA,134,,,,,
2014-04-06,61,0,AP,61,,,,,
2014-04-06,96,0,TO,96,,,,,
2014-04-06,86,0,MA,86,,,,,
2014-04-06,184,0,PI,184,,,,,
2014-04-06,467,0,CE,467,,,,,
2014-04-06,317,0,RN,317,,,,,
2014-04-06,151,0,PB,151,,,,,
2014-04-06,372,0,PE,372,,,,,
2014-04-06,268,0,AL,268,,,,,
2014-04-06,43,0,SE,43,,,,,
2014-04-06,680,0,BA,680,,,,,
2014-04-06,3637,0,MG,3637,,,,,
2014-04-06,628,0,ES,628,,,,,
2014-04-06,182,0,RJ,182,,,,,
2014-04-06,20031,0,SP,20031,,,,,
2014-04-06,1607,0,PR,1607,,,,,
2014-04-06,5,0,SC,5,,,,,
2014-04-06,11,0,RS,11,,,,,
2014-04-06,99,0,MS,99,,,,,
2014-04-06,259,0,MT,259,,,,,
2014-04-06,3747,0,GO,3747,,,,,
2014-04-06,440,0,DF,440,,,,,
2014-04-13,28,0,RO,28,,,,,
2014-04-13,74,0,AC,74,,,,,
2014-04-13,190,0,AM,190,,,,,
2014-04-13,6,0,RR,6,,,,,
2014-04-13,115,0,PA,115,,,,,
2014-04-13,44,0,AP,44,,,,,
2014-04-13,76,0,TO,76,,,,,
2014-04-13,87,0,MA,87,,,,,
2014-04-13,171,0,PI,171,,,,,
2014-04-13,507,0,CE,507,,,,,
2014-04-13,283,0,RN,283,,,,,
2014-04-13,155,0,PB,155,,,,,
2014-04-13,319,0,PE,319,,,,,
2014-04-13,219,0,AL,219,,,,,
2014-04-13,46,0,SE,46,,,,,
2014-04-13,606,0,BA,606,,,,,
2014-04-13,3641,0,MG,3641,,,,,
2014-04-13,515,0,ES,515,,,,,
2014-04-13,155,0,RJ,155,,,,,
2014-04-13,23444,0,SP,23444,,,,,
2014-04-13,1449,0,PR,1449,,,,,
2014-04-13,6,0,SC,6,,,,,
2014-04-13,5,0,RS,5,,,,,
2014-04-13,112,0,MS,112,,,,,
2014-04-13,178,0,MT,178,,,,,
2014-04-13,3324,0,GO,3324,,,,,
2014-04-13,517,0,DF,517,,,,,
2014-04-20,30,0,RO,30,,,,,
2014-04-20,76,0,AC,76,,,,,
2014-04-20,218,0,AM,218,,,,,
2014-04-20,19,0,RR,19,,,,,
2014-04-20,135,0,PA,135,,,,,
2014-04-20,64,0,AP,64,,,,,
2014-04-20,94,0,TO,94,,,,,
2014-04-20,100,0,MA,100,,,,,
2014-04-20,239,0,PI,239,,,,,
2014-04-20,593,0,CE,593,,,,,
2014-04-20,365,0,RN,365,,,,,
2014-04-20,191,0,PB,191,,,,,
2014-04-20,376,0,PE,376,,,,,
2014-04-20,285,0,AL,285,,,,,
2014-04-20,86,0,SE,86,,,,,
2014-04-20,764,0,BA,764,,,,,
2014-04-20,3898,0,MG,3898,,,,,
2014-04-20,669,0,ES,669,,,,,
2014-04-20,179,0,RJ,179,,,,,
2014-04-20,22247,0,SP,22247,,,,,
2014-04-20,1416,0,PR,1416,,,,,
2014-04-20,8,0,SC,8,,,,,
2014-04-20,4,0,RS,4,,,,,
2014-04-20,126,0,MS,126,,,,,
2014-04-20,231,0,MT,231,,,,,
2014-04-20,4121,0,GO,4121,,,,,
2014-04-20,652,0,DF,652,,,,,
2014-04-27,41,0,RO,41,,,,,
2014-04-27,109,0,AC,109,,,,,
2014-04-27,154,0,AM,154,,,,,
2014-04-27,23,0,RR,23,,,,,
2014-04-27,130,0,PA,130,,,,,
2014-04-27,89,0,AP,89,,,,,
2014-04-27,110,0,TO,110,,,,,
2014-04-27,87,0,MA,87,,,,,
2014-04-27,379,0,PI,379,,,,,
2014-04-27,645,0,CE,645,,,,,
2014-04-27,389,0,RN,389,,,,,
2014-04-27,201,0,PB,201,,,,,
2014-04-27,391,0,PE,391,,,,,
2014-04-27,277,0,AL,277,,,,,
2014-04-27,139,0,SE,139,,,,,
2014-04-27,613,0,BA,613,,,,,
2014-04-27,3167,0,MG,3167,,,,,
2014-04-27,556,0,ES,556,,,,,
2014-04-27,198,0,RJ,198,,,,,
2014-04-27,19577,0,SP,19577,,,,,
2014-04-27,1342,0,PR,1342,,,,,
2014-04-27,8,0,SC,8,,,,,
2014-04-27,9,0,RS,9,,,,,
2014-04-27,104,0,MS,104,,,,,
2014-04-27,169,0,MT,169,,,,,
2014-04-27,4011,0,GO,4011,,,,,
2014-04-27,811,0,DF,811,,,,,
2014-05-04,54,0,RO,54,,,,,
2014-05-04,95,0,AC,95,,,,,
2014-05-04,148,0,AM,148,,,,,
2014-05-04,22,0,RR,22,,,,,
2014-05-04,142,0,PA,142,,,,,
2014-05-04,163,0,AP,163,,,,,
2014-05-04,94,0,TO,94,,,,,
2014-05-04,87,0,MA,87,,,,,
2014-05-04,414,0,PI,414,,,,,
2014-05-04,695,0,CE,695,,,,,
2014-05-04,499,0,RN,499,,,,,
2014-05-04,261,0,PB,261,,,,,
2014-05-04,474,0,PE,474,,,,,
2014-05-04,336,0,AL,336,,,,,
2014-05-04,132,0,SE,132,,,,,
2014-05-04,548,0,BA,548,,,,,
2014-05-04,2639,0,MG,2639,,,,,
2014-05-04,563,0,ES,563,,,,,
2014-05-04,199,0,RJ,199,,,,,
2014-05-04,15540,0,SP,15540,,,,,
2014-05-04,1226,0,PR,1226,,,,,
2014-05-04,2,0,SC,2,,,,,
2014-05-04,4,0,RS,4,,,,,
2014-05-04,112,0,MS,112,,,,,
2014-05-04,168,0,MT,168,,,,,
2014-05-04,3889,0,GO,3889,,,,,
2014-05-04,930,0,DF,930,,,,,
2014-05-11,38,0,RO,38,,,,,
2014-05-11,87,0,AC,87,,,,,
2014-05-11,129,0,AM,129,,,,,
2014-05-11,15,0,RR,15,,,,,
2014-05-11,102,0,PA,102,,,,,
2014-05-11,101,0,AP,101,,,,,
2014-05-11,102,0,TO,102,,,,,
2014-05-11,86,0,MA,86,,,,,
2014-05-11,467,0,PI,467,,,,,
2014-05-11,824,0,CE,824,,,,,
2014-05-11,607,0,RN,607,,,,,
2014-05-11,240,0,PB,240,,,,,
2014-05-11,485,0,PE,485,,,,,
2014-05-11,463,0,AL,463,,,,,
2014-05-11,145,0,SE,145,,,,,
2014-05-11,521,0,BA,521,,,,,
2014-05-11,2273,0,MG,2273,,,,,
2014-05-11,550,0,ES,550,,,,,
2014-05-11,191,0,RJ,191,,,,,
2014-05-11,14559,0,SP,14559,,,,,
2014-05-11,1114,0,PR,1114,,,,,
2014-05-11,3,0,SC,3,,,,,
2014-05-11,4,0,RS,4,,,,,
2014-05-11,85,0,MS,85,,,,,
2014-05-11,165,0,MT,165,,,,,
2014-05-11,3644,0,GO,3644,,,,,
2014-05-11,928,0,DF,928,,,,,
2014-05-18,32,0,RO,32,,,,,
2014-05-18,97,0,AC,97,,,,,
2014-05-18,115,0,AM,115,,,,,
2014-05-18,28,0,RR,28,,,,,
2014-05-18,76,0,PA,76,,,,,
2014-05-18,92,0,AP,92,,,,,
2014-05-18,97,0,TO,97,,,,,
2014-05-18,61,0,MA,61,,,,,
2014-05-18,532,0,PI,532,,,,,
2014-05-18,875,0,CE,875,,,,,
2014-05-18,561,0,RN,561,,,,,
2014-05-18,246,0,PB,246,,,,,
2014-05-18,451,0,PE,451,,,,,
2014-05-18,443,0,AL,443,,,,,
2014-05-18,125,0,SE,125,,,,,
2014-05-18,654,0,BA,654,,,,,
2014-05-18,1880,0,MG,1880,,,,,
2014-05-18,544,0,ES,544,,,,,
2014-05-18,135,0,RJ,135,,,,,
2014-05-18,10185,0,SP,10185,,,,,
2014-05-18,842,0,PR,842,,,,,
2014-05-18,8,0,SC,8,,,,,
2014-05-18,1,0,RS,1,,,,,
2014-05-18,63,0,MS,63,,,,,
2014-05-18,126,0,MT,126,,,,,
2014-05-18,3659,0,GO,3659,,,,,
2014-05-18,813,0,DF,813,,,,,
2014-05-25,34,0,RO,34,,,,,
2014-05-25,94,0,AC,94,,,,,
2014-05-25,106,0,AM,106,,,,,
2014-05-25,35,0,RR,35,,,,,
2014-05-25,93,0,PA,93,,,,,
2014-05-25,76,0,AP,76,,,,,
2014-05-25,87,0,TO,87,,,,,
2014-05-25,67,0,MA,67,,,,,
2014-05-25,408,0,PI,408,,,,,
2014-05-25,857,0,CE,857,,,,,
2014-05-25,422,0,RN,422,,,,,
2014-05-25,238,0,PB,238,,,,,
2014-05-25,458,0,PE,458,,,,,
2014-05-25,514,0,AL,514,,,,,
2014-05-25,120,0,SE,120,,,,,
2014-05-25,545,0,BA,545,,,,,
2014-05-25,1622,0,MG,1622,,,,,
2014-05-25,563,0,ES,563,,,,,
2014-05-25,119,0,RJ,119,,,,,
2014-05-25,7391,0,SP,7391,,,,,
2014-05-25,489,0,PR,489,,,,,
2014-05-25,5,0,SC,5,,,,,
2014-05-25,2,0,RS,2,,,,,
2014-05-25,41,0,MS,41,,,,,
2014-05-25,101,0,MT,101,,,,,
2014-05-25,3244,0,GO,3244,,,,,
2014-05-25,783,0,DF,783,,,,,
2014-06-01,37,0,RO,37,,,,,
2014-06-01,93,0,AC,93,,,,,
2014-06-01,94,0,AM,94,,,,,
2014-06-01,20,0,RR,20,,,,,
2014-06-01,65,0,PA,65,,,,,
2014-06-01,59,0,AP,59,,,,,
2014-06-01,106,0,TO,106,,,,,
2014-06-01,59,0,MA,59,,,,,
2014-06-01,487,0,PI,487,,,,,
2014-06-01,986,0,CE,986,,,,,
2014-06-01,344,0,RN,344,,,,,
2014-06-01,229,0,PB,229,,,,,
2014-06-01,454,0,PE,454,,,,,
2014-06-01,517,0,AL,517,,,,,
2014-06-01,126,0,SE,126,,,,,
2014-06-01,472,0,BA,472,,,,,
2014-06-01,1272,0,MG,1272,,,,,
2014-06-01,594,0,ES,594,,,,,
2014-06-01,134,0,RJ,134,,,,,
2014-06-01,4657,0,SP,4657,,,,,
2014-06-01,215,0,PR,215,,,,,
2014-06-01,1,0,SC,1,,,,,
2014-06-01,1,0,RS,1,,,,,
2014-06-01,36,0,MS,36,,,,,
2014-06-01,108,0,MT,108,,,,,
2014-06-01,2746,0,GO,2746,,,,,
2014-06-01,655,0,DF,655,,,,,
2014-06-08,28,0,RO,28,,,,,
2014-06-08,105,0,AC,105,,,,,
2014-06-08,66,0,AM,66,,,,,
2014-06-08,37,0,RR,37,,,,,
2014-06-08,55,0,PA,55,,,,,
2014-06-08,38,0,AP,38,,,,,
2014-06-08,89,0,TO,89,,,,,
2014-06-08,44,0,MA,44,,,,,
2014-06-08,398,0,PI,398,,,,,
2014-06-08,774,0,CE,774,,,,,
2014-06-08,286,0,RN,286,,,,,
2014-06-08,167,0,PB,167,,,,,
2014-06-08,371,0,PE,371,,,,,
2014-06-08,512,0,AL,512,,,,,
2014-06-08,76,0,SE,76,,,,,
2014-06-08,315,0,BA,315,,,,,
2014-06-08,982,0,MG,982,,,,,
2014-06-08,444,0,ES,444,,,,,
2014-06-08,131,0,RJ,131,,,,,
2014-06-08,3425,0,SP,3425,,,,,
2014-06-08,228,0,PR,228,,,,,
2014-06-08,3,0,SC,3,,,,,
2014-06-08,1,0,RS,1,,,,,
2014-06-08,40,0,MS,40,,,,,
2014-06-08,92,0,MT,92,,,,,
2014-06-08,1977,0,GO,1977,,,,,
2014-06-08,464,0,DF,464,,,,,
2014-06-15,30,0,RO,30,,,,,
2014-06-15,107,0,AC,107,,,,,
2014-06-15,76,0,AM,76,,,,,
2014-06-15,34,0,RR,34,,,,,
2014-06-15,55,0,PA,55,,,,,
2014-06-15,45,0,AP,45,,,,,
2014-06-15,53,0,TO,53,,,,,
2014-06-15,49,0,MA,49,,,,,
2014-06-15,337,0,PI,337,,,,,
2014-06-15,762,0,CE,762,,,,,
2014-06-15,276,0,RN,276,,,,,
2014-06-15,167,0,PB,167,,,,,
2014-06-15,293,0,PE,293,,,,,
2014-06-15,467,0,AL,467,,,,,
2014-06-15,67,0,SE,67,,,,,
2014-06-15,244,0,BA,244,,,,,
2014-06-15,610,0,MG,610,,,,,
2014-06-15,394,0,ES,394,,,,,
2014-06-15,122,0,RJ,122,,,,,
2014-06-15,2855,0,SP,2855,,,,,
2014-06-15,164,0,PR,164,,,,,
2014-06-15,0,0,SC,0,,,,,
2014-06-15,0,0,RS,0,,,,,
2014-06-15,31,0,MS,31,,,,,
2014-06-15,96,0,MT,96,,,,,
2014-06-15,1493,0,GO,1493,,,,,
2014-06-15,371,0,DF,371,,,,,
2014-06-22,22,0,RO,22,,,,,
2014-06-22,126,0,AC,126,,,,,
2014-06-22,73,0,AM,73,,,,,
2014-06-22,26,0,RR,26,,,,,
2014-06-22,52,0,PA,52,,,,,
2014-06-22,21,0,AP,21,,,,,
2014-06-22,62,0,TO,62,,,,,
2014-06-22,64,0,MA,64,,,,,
2014-06-22,307,0,PI,307,,,,,
2014-06-22,775,0,CE,775,,,,,
2014-06-22,320,0,RN,320,,,,,
2014-06-22,139,0,PB,139,,,,,
2014-06-22,249,0,PE,249,,,,,
2014-06-22,407,0,AL,407,,,,,
2014-06-22,62,0,SE,62,,,,,
2014-06-22,235,0,BA,235,,,,,
2014-06-22,513,0,MG,513,,,,,
2014-06-22,406,0,ES,406,,,,,
